online_order,book_table,votes,location,rest_type,cost,type,rate
0,0,6,4,73,300.0,4,3.3
1,0,15,4,73,100.0,4,3.6
0,0,111,4,24,700.0,4,3.9
1,0,133,4,73,200.0,4,3.8
0,0,39,31,73,250.0,4,3.8
0,0,64,4,73,200.0,4,4.0
0,0,16,56,73,300.0,4,3.6
1,0,25,4,73,350.0,4,3.8
0,0,8,56,24,800.0,4,3.6
0,0,6,4,24,450.0,4,3.3
0,0,14,31,73,250.0,4,3.2
0,0,46,4,73,450.0,4,3.6
0,0,148,4,73,150.0,4,3.8
1,0,21,56,73,300.0,4,3.7
0,0,55,79,55,300.0,4,3.8
1,0,67,48,24,700.0,4,3.7
1,0,31,56,73,300.0,4,3.7
0,0,4,31,73,250.0,4,3.3
0,0,4,4,73,100.0,4,3.2
0,0,26,4,73,300.0,4,3.9
1,0,57,4,73,200.0,4,3.7
1,0,71,4,73,600.0,4,3.2
0,0,22,4,73,150.0,4,3.6
0,0,8,56,73,150.0,4,3.2
1,0,11,4,73,150.0,4,3.2
1,0,17,4,73,300.0,4,3.6
0,1,977,1,57,1300.0,5,3.8
0,0,868,1,68,1200.0,5,4.1
0,0,43,1,7,700.0,5,3.7
0,0,62,1,6,800.0,5,3.3
0,0,30,1,6,1000.0,5,3.1
0,0,98,1,6,800.0,5,3.0
0,0,377,4,68,1100.0,5,2.7
1,1,2487,3,68,900.0,0,4.4
1,1,1964,3,24,1000.0,0,4.2
1,0,3178,3,24,750.0,0,4.3
1,0,455,3,24,550.0,0,3.3
0,0,19,3,24,800.0,0,3.1
0,1,3845,29,24,1600.0,0,4.7
0,0,353,29,24,1200.0,0,4.3
0,1,1234,29,24,800.0,0,4.1
1,1,1538,29,24,1000.0,0,4.1
0,1,49,29,24,900.0,0,3.9
1,1,756,29,24,1000.0,0,3.8
1,1,347,29,24,1000.0,0,4.0
0,1,165,29,24,1000.0,0,4.0
0,0,177,29,24,950.0,0,3.3
0,0,43,29,24,1000.0,0,2.7
1,0,102,0,24,600.0,0,3.0
1,0,54,3,16,500.0,1,3.8
0,1,200,3,16,700.0,1,4.0
1,0,102,3,16,450.0,1,3.9
1,0,171,3,16,300.0,1,3.7
1,0,37,3,16,400.0,1,3.7
1,0,40,3,50,400.0,1,3.9
0,0,125,3,16,500.0,1,3.9
1,0,49,3,16,600.0,1,3.9
0,0,19,3,16,900.0,1,3.6
0,0,69,3,17,700.0,1,3.8
0,0,52,3,16,700.0,1,3.9
1,0,18,3,37,900.0,1,3.6
0,0,78,3,16,350.0,1,3.9
0,1,39,3,19,800.0,1,3.6
1,0,48,3,76,650.0,1,2.7
0,0,13,3,16,700.0,1,3.6
0,0,14,3,19,700.0,1,3.3
0,0,9,3,16,400.0,1,3.7
1,0,46,29,16,600.0,1,4.1
0,0,129,29,16,600.0,1,4.0
1,1,727,29,16,800.0,1,3.9
0,0,521,29,16,550.0,1,4.1
1,0,203,29,76,650.0,1,4.1
1,1,4381,29,26,600.0,1,4.4
1,0,131,29,16,400.0,1,3.7
0,0,34,29,16,500.0,1,3.7
1,0,46,29,16,450.0,1,3.7
1,0,10,29,16,500.0,1,3.6
1,0,18,29,16,500.0,1,2.6
0,0,48,29,16,550.0,1,3.4
0,0,6,29,16,600.0,1,3.4
1,0,127,29,16,700.0,1,3.7
1,0,85,29,16,500.0,1,2.7
0,0,11,0,16,500.0,1,3.2
1,0,1178,0,36,500.0,2,4.5
1,0,335,0,24,800.0,2,3.7
1,0,254,0,24,800.0,2,3.8
1,0,21,3,73,400.0,2,3.6
1,0,20,29,73,400.0,2,3.8
1,0,63,29,86,300.0,2,4.1
1,0,244,0,73,400.0,2,4.0
1,0,9,29,86,400.0,2,3.4
1,0,113,29,86,400.0,2,3.6
1,0,5,29,86,400.0,2,3.7
1,0,255,0,73,250.0,2,2.9
1,0,549,0,37,400.0,2,4.5
1,0,775,0,73,300.0,2,4.1
1,0,38,0,86,250.0,2,3.9
1,0,208,29,86,300.0,2,3.6
1,0,739,29,36,500.0,2,4.1
1,0,310,3,73,400.0,2,3.8
1,0,42,0,73,500.0,2,3.3
1,0,126,0,73,150.0,2,4.0
1,0,427,3,86,500.0,2,4.1
1,0,197,0,73,300.0,2,4.0
1,0,601,0,73,700.0,2,4.1
1,0,488,29,86,400.0,2,3.9
1,0,396,3,73,400.0,2,4.0
1,0,474,0,73,450.0,2,3.6
1,0,172,0,73,300.0,2,2.9
1,0,175,3,73,250.0,2,3.1
1,0,939,0,24,600.0,2,4.0
1,0,173,0,73,250.0,2,3.9
1,0,77,3,73,400.0,2,3.9
1,0,326,0,16,200.0,2,3.9
1,0,212,29,73,350.0,2,3.3
1,0,464,0,73,300.0,2,4.1
1,0,628,3,36,450.0,2,3.3
1,0,518,29,24,400.0,2,3.6
1,0,70,3,37,350.0,2,3.9
1,0,62,29,73,300.0,2,3.9
1,0,819,31,37,400.0,2,4.4
1,0,171,0,24,450.0,2,2.6
1,0,158,3,86,400.0,2,3.9
1,0,14,29,86,200.0,2,3.4
1,1,1964,3,24,1000.0,2,4.2
1,0,207,0,73,300.0,2,3.7
1,0,138,3,36,650.0,2,4.0
1,0,455,3,24,550.0,2,3.3
1,0,14,29,86,400.0,2,3.9
1,0,13,3,24,600.0,2,3.4
1,0,181,3,50,600.0,2,3.8
1,0,140,3,73,200.0,2,3.6
1,0,44,0,73,300.0,2,3.2
1,0,43,29,73,300.0,2,3.6
1,0,159,29,73,750.0,2,2.7
1,0,76,3,73,450.0,2,3.4
1,0,16,29,56,100.0,2,3.6
1,0,74,3,73,400.0,2,3.5
1,0,20,0,86,200.0,2,3.9
1,0,9,29,86,400.0,2,3.7
1,0,51,29,86,200.0,2,4.1
1,0,53,3,73,350.0,2,3.5
1,0,28,0,86,400.0,2,3.1
1,0,166,3,73,600.0,2,3.2
1,0,50,3,73,400.0,2,3.9
1,0,128,3,86,400.0,2,3.7
1,0,8,3,86,500.0,2,3.6
1,0,126,0,73,300.0,2,2.9
1,0,24,29,86,150.0,2,3.4
1,0,952,31,73,400.0,2,4.0
1,0,51,37,73,400.0,2,3.4
1,0,472,3,73,600.0,2,3.8
1,1,739,3,24,800.0,2,4.0
1,0,117,3,24,500.0,2,4.0
1,0,255,0,24,500.0,2,3.9
1,0,1974,29,24,800.0,2,4.0
1,0,65,29,73,400.0,2,3.7
1,1,1428,29,24,800.0,2,4.2
1,0,39,0,45,400.0,2,3.3
1,0,43,3,73,400.0,2,3.4
1,0,13,29,86,200.0,2,3.7
1,0,34,29,73,200.0,2,3.6
1,0,345,0,86,450.0,2,2.9
1,0,8,0,36,600.0,2,3.5
1,0,23,29,73,150.0,2,3.8
1,0,332,29,73,300.0,2,4.0
1,1,199,29,73,700.0,2,4.0
1,0,20,0,86,300.0,2,3.9
1,0,11,29,73,200.0,2,3.5
1,0,437,29,73,400.0,2,3.9
1,0,207,3,24,700.0,2,3.8
1,1,4381,29,26,600.0,2,4.4
1,0,55,3,73,300.0,2,3.8
1,0,19,0,73,400.0,2,3.2
1,0,597,3,73,400.0,2,4.0
1,0,16,29,86,400.0,2,3.5
1,0,35,29,73,200.0,2,3.6
1,0,9,3,73,250.0,2,3.5
1,0,102,0,24,600.0,2,3.0
1,0,189,0,73,300.0,2,3.9
1,0,131,29,16,400.0,2,3.7
1,0,373,29,24,750.0,2,4.2
1,0,435,0,24,650.0,2,3.9
1,0,6,3,73,300.0,2,3.3
1,0,292,0,24,700.0,2,4.1
1,0,137,3,73,300.0,2,3.6
1,0,133,3,24,500.0,2,3.2
1,0,37,29,86,250.0,2,3.9
1,0,170,29,73,200.0,2,3.7
1,0,21,0,73,400.0,2,3.7
1,0,794,3,24,550.0,2,3.6
1,0,404,3,24,1000.0,2,4.6
1,0,100,0,24,600.0,2,3.9
1,0,38,29,11,300.0,2,3.9
1,0,93,3,73,350.0,2,3.2
1,0,58,0,73,300.0,2,3.3
1,1,561,3,24,900.0,2,3.9
1,1,486,0,16,700.0,2,3.9
1,0,102,3,73,500.0,2,3.6
1,0,89,3,73,500.0,2,3.5
1,0,17,37,24,450.0,2,3.5
1,0,320,3,24,650.0,2,3.9
1,0,237,29,37,500.0,2,4.1
1,0,37,3,73,250.0,2,3.8
1,0,27,0,73,400.0,2,3.7
1,1,1227,3,24,900.0,2,3.9
1,0,32,0,0,500.0,2,3.9
1,0,95,3,36,600.0,2,4.0
1,1,1538,29,24,1000.0,2,4.1
1,0,110,3,24,800.0,2,3.7
1,0,45,3,36,400.0,2,3.2
1,0,381,0,73,250.0,2,4.1
1,0,87,3,86,100.0,2,3.8
1,0,18,3,37,300.0,2,3.7
1,0,251,3,36,500.0,2,3.9
1,0,353,29,73,400.0,2,3.0
1,0,205,29,36,450.0,2,4.0
1,0,183,0,73,250.0,2,3.9
1,0,99,3,37,400.0,2,3.9
1,0,13,0,73,100.0,2,3.9
1,0,260,29,73,300.0,2,4.1
1,0,355,0,73,400.0,2,3.9
1,0,83,0,73,400.0,2,4.1
1,0,321,29,73,400.0,2,2.5
1,0,362,0,24,600.0,2,3.9
1,1,2166,29,71,1200.0,2,4.2
1,0,43,0,24,550.0,2,3.7
1,0,30,3,73,300.0,2,3.8
1,0,182,29,83,400.0,2,4.0
1,0,9,29,36,450.0,2,3.4
1,0,265,3,36,400.0,2,3.8
1,0,41,0,73,800.0,2,3.1
1,1,500,3,24,1000.0,2,3.8
1,0,7,29,86,400.0,2,3.1
1,0,532,3,24,800.0,2,4.0
1,0,23,0,36,300.0,2,3.4
1,0,42,37,25,1500.0,2,3.6
1,1,551,3,24,600.0,2,3.5
1,0,100,29,73,200.0,2,3.9
1,0,421,3,24,700.0,2,4.2
1,0,38,29,73,300.0,2,3.1
1,0,33,3,0,500.0,2,3.7
1,0,662,29,24,650.0,2,3.7
1,0,14,29,86,250.0,2,3.1
1,0,54,3,73,500.0,2,3.8
1,0,92,0,73,300.0,2,4.1
1,0,22,3,86,300.0,2,3.4
1,0,105,3,86,500.0,2,3.1
1,0,8,29,73,500.0,2,3.5
1,0,36,29,36,600.0,2,3.7
1,0,14,3,37,300.0,2,3.7
1,0,23,29,11,200.0,2,4.0
1,0,2350,29,24,800.0,2,4.2
1,0,120,3,73,300.0,2,3.9
1,0,49,3,16,600.0,2,3.9
1,0,184,0,73,400.0,2,3.7
1,1,225,3,24,700.0,2,3.6
1,0,11,0,11,200.0,2,3.6
1,0,35,0,39,300.0,2,4.0
1,0,45,3,36,700.0,2,3.0
1,0,56,3,73,250.0,2,3.2
1,0,869,0,36,500.0,2,4.0
1,0,34,3,73,300.0,2,3.2
1,0,153,29,73,200.0,2,4.0
1,0,139,3,73,400.0,2,3.7
1,0,10,29,73,300.0,2,3.1
1,0,181,3,36,500.0,2,3.7
1,0,669,0,24,500.0,2,3.9
1,0,168,3,73,600.0,2,3.7
1,0,17,31,73,100.0,2,3.4
1,0,170,3,73,250.0,2,3.8
1,0,112,29,73,200.0,2,4.0
1,0,43,3,73,500.0,2,3.0
1,0,58,0,73,300.0,2,3.8
1,0,80,29,73,400.0,2,3.7
1,0,8,29,73,300.0,2,3.6
1,0,167,31,73,400.0,2,4.0
1,0,38,3,86,400.0,2,3.7
1,0,29,3,13,400.0,2,3.8
1,0,85,29,73,300.0,2,3.9
1,0,473,0,73,600.0,2,2.6
1,0,13,0,85,100.0,2,3.4
1,0,217,29,24,500.0,2,3.7
1,0,21,0,73,300.0,2,3.8
1,0,192,0,36,450.0,2,3.6
1,1,611,0,25,1500.0,2,4.2
1,0,44,3,56,200.0,2,3.6
1,0,68,3,73,250.0,2,3.1
1,0,16,3,82,250.0,2,3.1
1,0,166,3,36,750.0,2,4.0
1,0,46,29,16,600.0,2,4.1
1,0,57,3,73,250.0,2,3.3
1,0,11,0,11,200.0,2,3.5
1,1,2233,3,25,1200.0,2,4.4
1,0,107,0,73,300.0,2,4.0
1,0,306,0,36,600.0,2,4.2
1,0,32,3,73,300.0,2,3.7
1,1,756,29,24,1000.0,2,3.8
1,0,30,3,24,800.0,2,3.7
1,1,4309,29,63,1600.0,2,4.4
1,0,212,3,73,400.0,2,4.0
1,0,153,3,73,600.0,2,2.9
1,0,827,0,24,500.0,2,4.0
1,0,36,29,73,400.0,2,3.9
1,0,256,3,73,500.0,2,4.0
1,0,8,3,73,400.0,2,3.6
1,0,40,3,50,400.0,2,3.9
1,0,73,3,86,400.0,2,3.9
1,0,169,29,16,600.0,2,4.2
1,0,586,29,24,700.0,2,4.1
1,0,221,0,84,400.0,2,3.5
1,0,22,29,36,400.0,2,2.9
1,0,177,0,73,500.0,2,3.5
1,0,347,29,24,600.0,2,3.9
1,0,347,3,73,800.0,2,3.0
1,0,385,29,73,600.0,2,3.9
1,0,37,29,85,150.0,2,3.8
1,0,18,29,5,300.0,2,3.2
1,0,1305,29,24,750.0,2,4.0
1,0,122,3,24,500.0,2,3.0
1,0,47,29,73,300.0,2,3.5
1,0,20,3,73,350.0,2,3.5
1,0,7,29,86,200.0,2,3.4
1,0,539,29,73,300.0,2,4.3
1,1,681,3,24,800.0,2,3.9
1,0,10,0,73,250.0,2,3.5
1,0,106,29,36,350.0,2,3.8
1,1,1025,3,24,1000.0,2,4.1
1,0,132,3,14,250.0,2,3.6
1,0,26,3,16,900.0,2,3.7
1,0,289,3,73,400.0,2,4.2
1,0,407,29,24,500.0,2,3.9
1,0,25,37,24,600.0,2,3.6
1,0,201,3,73,250.0,2,3.9
1,0,106,3,24,450.0,2,3.1
1,0,37,3,16,400.0,2,3.7
1,0,203,29,76,650.0,2,4.1
1,0,320,29,24,600.0,2,3.1
1,1,257,3,24,800.0,2,3.8
1,0,9,0,0,450.0,2,3.8
1,0,100,3,73,250.0,2,3.2
1,0,34,3,73,100.0,2,3.6
1,0,4,3,50,250.0,2,3.2
1,0,46,29,73,450.0,2,3.8
1,0,102,3,16,450.0,2,3.9
1,1,237,29,26,600.0,2,4.2
1,0,108,3,73,600.0,2,3.7
1,0,34,29,24,750.0,2,3.9
1,0,10,29,50,500.0,2,3.1
1,0,8,29,86,600.0,2,3.3
1,0,144,3,73,350.0,2,3.2
1,0,97,29,24,600.0,2,3.5
1,0,34,29,73,150.0,2,3.2
1,1,1028,29,25,1100.0,2,4.2
1,0,84,3,36,600.0,2,3.8
1,0,165,3,73,450.0,2,2.8
1,0,12,29,73,300.0,2,3.3
1,0,57,3,73,400.0,2,2.9
1,0,99,3,73,300.0,2,3.9
1,0,141,3,11,300.0,2,3.9
1,0,181,29,24,550.0,2,4.0
1,0,128,0,37,230.0,2,4.0
1,0,171,29,73,250.0,2,3.8
1,0,13,3,24,700.0,2,3.5
1,0,9,3,73,250.0,2,3.6
1,0,9,3,36,300.0,2,3.3
1,0,8,0,37,130.0,2,3.5
1,0,200,29,73,400.0,2,3.9
1,0,33,3,24,600.0,2,3.6
1,0,114,3,24,1000.0,2,3.0
1,0,12,0,73,300.0,2,3.5
1,0,26,29,24,600.0,2,3.6
1,0,15,3,24,500.0,2,3.6
1,0,46,3,24,600.0,2,3.6
1,0,48,0,73,350.0,2,3.7
1,0,98,29,24,500.0,2,3.7
1,0,146,29,24,600.0,2,3.8
1,0,16,3,24,700.0,2,3.7
1,0,248,0,39,500.0,2,4.2
1,0,67,0,36,150.0,2,3.7
1,0,15,3,73,350.0,2,3.3
1,1,583,29,25,1200.0,2,4.1
1,0,42,29,73,500.0,2,3.7
1,0,8,29,73,250.0,2,3.5
1,0,19,3,73,300.0,2,3.1
1,0,171,3,16,300.0,2,3.7
1,0,59,0,73,400.0,2,3.1
1,0,4,29,86,300.0,2,3.1
1,0,7,29,86,300.0,2,3.0
1,0,79,29,73,500.0,2,3.7
1,0,17,0,24,450.0,2,3.0
1,0,46,29,16,450.0,2,3.7
1,0,6,3,54,400.0,2,3.0
1,0,59,0,16,900.0,2,2.6
1,0,31,0,73,300.0,2,3.5
0,0,1278,3,24,800.0,2,4.2
1,0,276,0,77,250.0,2,3.4
1,0,64,29,24,750.0,2,3.1
1,0,69,0,37,300.0,2,4.0
1,0,288,48,73,500.0,2,3.7
1,0,4,3,36,200.0,2,3.3
1,0,676,3,56,500.0,2,4.3
1,0,140,29,73,100.0,2,4.1
1,0,65,29,11,600.0,2,4.0
1,0,41,29,37,150.0,2,3.7
1,0,4,3,50,300.0,2,3.3
1,1,448,29,24,700.0,2,4.1
1,0,203,0,17,500.0,2,4.0
1,0,50,0,11,200.0,2,3.9
1,0,44,29,56,250.0,2,3.8
1,0,6,0,73,350.0,2,3.3
1,0,49,3,73,200.0,2,3.7
1,0,10,3,37,150.0,2,3.5
1,0,19,3,50,800.0,2,3.6
1,0,6,29,73,200.0,2,3.2
1,0,71,0,86,300.0,2,3.7
1,0,19,29,73,800.0,2,3.7
1,0,166,3,73,600.0,2,3.1
1,0,27,0,37,450.0,2,3.6
1,1,1320,29,24,1200.0,2,4.1
1,0,4,0,75,300.0,2,3.4
1,0,14,29,73,300.0,2,3.5
1,0,46,3,73,150.0,2,3.3
1,0,116,29,24,400.0,2,4.0
1,0,40,0,24,350.0,2,3.5
1,0,32,29,73,200.0,2,3.6
1,0,288,3,14,400.0,2,4.4
1,0,85,29,16,500.0,2,2.7
1,0,9,31,73,200.0,2,3.4
1,0,6,3,73,350.0,2,3.2
1,0,22,29,73,350.0,2,3.6
1,0,12,0,73,250.0,2,3.2
1,0,124,0,73,400.0,2,3.9
1,0,323,3,50,800.0,2,3.6
1,0,10,3,24,400.0,2,3.5
1,0,15,3,24,600.0,2,3.5
1,0,51,3,73,300.0,2,3.7
1,0,229,29,24,1000.0,2,4.2
1,0,8,29,73,200.0,2,3.6
1,0,102,3,73,350.0,2,2.8
1,0,76,29,73,150.0,2,4.0
1,0,38,29,73,400.0,2,3.9
1,0,42,29,37,250.0,2,3.9
1,0,5,29,84,200.0,2,3.3
1,0,239,29,37,500.0,2,3.9
1,0,8,0,11,200.0,2,3.5
1,0,21,3,50,250.0,2,3.1
1,0,13,29,11,250.0,2,3.6
1,0,37,29,24,800.0,2,3.7
1,0,7,3,83,300.0,2,3.3
1,0,17,3,37,450.0,2,3.1
1,0,25,3,86,100.0,2,3.1
1,0,55,29,73,200.0,2,3.7
1,0,48,0,24,700.0,2,2.7
1,0,8,3,56,200.0,2,3.1
1,0,13,0,36,400.0,2,3.3
1,0,178,29,37,400.0,2,3.9
1,0,24,3,24,800.0,2,3.4
1,0,16,3,11,150.0,2,3.4
1,0,5,29,73,300.0,2,3.4
1,0,4,29,73,200.0,2,3.3
1,0,224,3,73,400.0,2,3.4
1,0,54,3,16,500.0,2,3.8
1,0,14,3,86,200.0,2,3.6
1,0,26,3,73,200.0,2,3.6
1,0,199,0,73,300.0,2,3.9
1,0,21,29,37,200.0,2,3.5
1,0,26,0,73,100.0,2,3.6
1,0,8,79,55,200.0,2,3.4
1,0,19,37,73,300.0,2,3.4
1,0,28,0,73,300.0,2,3.5
1,0,19,3,83,250.0,2,3.4
1,1,1010,29,69,1300.0,2,4.0
1,0,6,0,73,300.0,2,3.4
1,1,72,29,73,400.0,2,3.8
1,0,23,3,5,450.0,2,3.6
1,0,5,3,11,100.0,2,3.4
1,0,44,29,73,200.0,2,3.2
0,1,1000,3,25,800.0,2,4.1
1,0,19,3,73,400.0,2,3.6
1,0,27,3,73,400.0,2,3.5
1,0,16,0,14,200.0,2,3.7
1,0,32,3,56,200.0,2,3.8
1,0,613,0,16,600.0,2,3.8
1,0,4,29,75,150.0,2,3.1
1,0,20,29,24,700.0,2,3.2
1,0,41,3,37,400.0,2,3.2
1,0,6,29,73,500.0,2,3.4
1,0,54,0,11,250.0,2,3.4
1,0,38,29,73,400.0,2,3.0
1,0,42,0,73,250.0,2,2.9
1,0,194,0,73,400.0,2,3.7
1,0,51,3,73,200.0,2,3.5
1,0,50,3,24,400.0,2,3.3
1,0,6,31,24,400.0,2,3.1
1,0,7,29,86,300.0,2,3.3
0,0,423,3,37,150.0,2,4.3
1,0,158,31,24,700.0,2,3.7
1,0,31,3,86,500.0,2,3.3
1,1,1403,29,30,1100.0,2,4.1
1,0,6,29,73,250.0,2,3.4
1,0,57,0,73,300.0,2,3.8
1,0,10,29,16,500.0,2,3.6
1,0,153,29,50,400.0,2,3.9
1,1,90,3,24,800.0,2,2.9
1,0,27,0,73,400.0,2,3.8
1,0,7,79,55,200.0,2,3.4
1,0,140,0,24,600.0,2,3.1
1,0,463,0,16,500.0,2,4.1
1,0,36,0,23,500.0,2,3.4
1,0,384,3,86,600.0,2,4.2
1,0,18,3,73,400.0,2,3.4
1,0,8,29,85,500.0,2,3.1
1,0,24,3,73,300.0,2,2.9
1,0,20,0,73,300.0,2,3.7
1,0,22,3,36,400.0,2,3.7
1,0,41,0,86,600.0,2,3.7
0,0,177,3,73,400.0,2,4.0
1,0,70,0,73,350.0,2,3.6
1,1,790,29,24,1300.0,2,4.0
1,0,6,0,37,300.0,2,3.6
1,0,8,3,36,600.0,2,3.2
1,0,92,29,73,300.0,2,3.9
0,0,131,3,83,400.0,2,4.1
1,0,10,0,11,150.0,2,3.4
1,0,89,29,37,400.0,2,3.8
1,0,34,0,73,500.0,2,3.3
1,0,57,31,73,400.0,2,3.0
1,0,92,3,50,1100.0,2,3.8
1,0,47,29,36,400.0,2,2.9
1,0,31,0,73,400.0,2,3.7
1,0,14,31,24,600.0,2,3.8
1,0,36,0,73,200.0,2,3.0
1,0,57,29,24,650.0,2,3.0
1,0,57,3,24,650.0,2,3.2
1,0,37,29,73,300.0,2,3.7
1,0,31,3,73,150.0,2,3.8
1,0,9,3,73,400.0,2,3.2
1,0,133,29,36,300.0,2,4.3
0,0,164,3,0,250.0,2,4.0
1,0,161,29,36,500.0,2,3.9
1,0,9,0,36,250.0,2,3.5
1,0,12,0,73,250.0,2,3.5
1,0,9,3,73,300.0,2,3.4
1,0,9,3,37,200.0,2,3.5
1,0,308,31,16,750.0,2,4.0
1,0,15,3,37,400.0,2,3.7
1,0,17,29,37,350.0,2,3.7
1,0,208,29,24,650.0,2,2.6
1,0,24,0,73,300.0,2,3.6
1,0,7,3,24,700.0,2,3.2
1,0,59,29,73,500.0,2,3.6
1,0,116,3,24,400.0,2,3.4
1,0,48,3,76,650.0,2,2.7
1,0,127,29,16,700.0,2,3.7
0,0,43,3,62,250.0,2,3.7
1,0,4,3,73,400.0,2,3.3
1,0,29,31,50,400.0,2,3.6
1,0,19,29,11,150.0,2,2.9
1,1,727,29,16,800.0,2,3.9
1,0,6,0,14,150.0,2,3.3
0,0,125,3,16,500.0,2,3.9
1,0,170,3,24,600.0,2,2.6
0,0,89,3,24,550.0,2,3.8
1,0,507,29,23,1000.0,2,4.0
1,0,16,0,73,300.0,2,3.6
1,0,6,3,73,500.0,2,3.3
1,0,254,0,24,550.0,2,3.8
1,0,18,29,62,200.0,2,3.6
1,0,7,3,86,300.0,2,3.4
0,0,18,3,73,450.0,2,3.0
1,0,18,29,16,500.0,2,2.6
0,1,8,3,24,700.0,2,3.2
1,0,4,29,73,300.0,2,3.2
1,0,334,3,24,500.0,2,2.8
1,0,26,0,73,300.0,2,3.3
0,0,69,3,17,700.0,2,3.8
1,0,18,3,37,900.0,2,3.6
1,0,35,0,73,300.0,2,3.6
0,0,11,3,50,300.0,2,3.6
0,0,16,0,73,300.0,2,3.3
1,0,59,29,11,400.0,2,3.6
1,1,842,29,25,1100.0,2,4.1
0,0,25,3,73,300.0,2,3.4
1,0,88,29,0,500.0,2,4.0
1,0,283,0,73,350.0,2,3.5
1,0,55,29,73,200.0,2,3.1
0,0,5,3,36,600.0,2,3.3
1,1,293,29,24,500.0,2,4.1
1,0,9,0,73,250.0,2,4.1
0,0,33,0,73,150.0,2,3.3
0,0,9,0,73,100.0,2,3.2
1,0,19,0,85,200.0,2,3.4
0,0,106,3,24,450.0,2,2.9
0,0,7,3,36,500.0,2,3.4
1,0,61,0,16,650.0,2,3.0
1,0,4,79,36,450.0,2,3.4
0,0,80,3,24,650.0,2,2.8
0,1,39,3,19,800.0,2,3.6
1,1,347,29,24,1000.0,2,4.0
1,0,33,29,73,400.0,2,3.7
1,0,7,3,11,300.0,2,3.4
1,0,186,3,24,450.0,2,3.4
1,0,5,3,73,250.0,2,3.3
0,0,18,3,73,300.0,2,3.5
0,0,14,3,73,550.0,2,3.1
0,0,93,3,86,800.0,2,4.0
0,0,17,3,86,350.0,2,3.7
0,0,13,3,73,200.0,2,3.5
0,0,183,3,36,450.0,2,2.4
0,0,12,3,36,700.0,2,3.0
0,0,15,3,24,600.0,2,3.0
1,0,12,79,55,300.0,2,3.8
0,0,7,3,36,500.0,2,3.1
0,0,15,3,24,700.0,2,3.4
0,0,40,3,73,350.0,2,3.7
0,0,9,3,73,600.0,2,3.3
0,0,85,3,73,250.0,2,2.9
0,0,4,3,50,400.0,2,3.3
0,0,4,3,73,300.0,2,3.3
0,0,12,3,73,450.0,2,2.8
0,0,66,3,24,800.0,2,3.4
0,0,6,3,73,300.0,2,3.3
0,0,59,3,24,500.0,2,2.9
0,0,4,3,73,400.0,2,3.1
0,0,19,3,73,250.0,2,3.6
0,0,21,3,24,600.0,2,3.6
0,0,4,3,73,350.0,2,3.2
0,0,26,3,73,350.0,2,3.9
0,0,31,3,24,600.0,2,2.9
0,0,16,3,73,600.0,2,3.3
0,0,58,3,73,250.0,2,2.9
0,0,9,3,86,200.0,2,3.3
0,0,162,3,24,500.0,2,3.6
0,0,67,3,50,300.0,2,2.7
0,0,7,3,24,700.0,2,3.1
0,0,90,3,24,750.0,2,2.2
0,0,14,3,37,150.0,2,3.5
0,0,5,3,73,400.0,2,3.3
0,0,96,3,24,500.0,2,2.4
0,0,11,3,73,250.0,2,3.5
0,0,4,3,73,300.0,2,3.2
0,0,8,3,14,200.0,2,3.3
0,0,54,3,73,500.0,2,2.9
0,0,7,3,73,400.0,2,3.3
0,0,4,3,50,200.0,2,3.3
0,0,4,3,73,400.0,2,3.2
0,0,13,3,16,700.0,2,3.6
1,0,13,29,11,100.0,2,3.5
1,0,30,0,71,900.0,2,3.7
0,0,17,3,77,600.0,2,3.5
0,0,9,3,16,400.0,2,3.7
0,0,9,3,0,200.0,2,3.0
0,0,7,3,73,250.0,2,3.1
1,0,101,3,24,500.0,2,4.0
1,1,560,29,24,800.0,2,3.8
1,0,243,29,24,450.0,2,3.7
1,0,30,31,16,400.0,2,3.8
1,0,148,3,73,250.0,2,3.2
0,0,291,3,24,250.0,2,2.3
1,1,1337,3,57,1700.0,2,3.9
1,0,22,3,5,400.0,2,2.6
1,0,33,29,50,600.0,2,3.9
1,0,22,29,36,250.0,2,3.7
0,0,65,3,37,200.0,2,4.0
0,0,14,79,36,300.0,2,3.6
0,0,9,79,55,200.0,2,3.4
0,0,16,29,73,300.0,2,3.5
1,0,43,29,24,600.0,2,3.6
1,0,38,3,24,550.0,2,3.0
0,0,22,3,36,400.0,2,3.0
1,0,46,0,24,400.0,2,3.7
1,0,25,3,5,400.0,2,2.9
1,0,46,0,37,150.0,2,3.7
1,0,117,29,73,150.0,2,3.7
1,1,2487,3,68,900.0,2,4.4
1,0,8,0,86,500.0,2,3.2
1,0,66,3,24,600.0,2,3.2
1,0,12,29,75,300.0,2,3.4
1,0,24,0,86,400.0,2,3.6
1,0,42,29,24,450.0,2,3.7
1,0,81,3,73,200.0,2,3.1
0,1,1187,29,30,1200.0,2,4.1
1,0,4,29,73,300.0,2,2.9
0,0,353,29,24,1200.0,2,4.3
1,0,7,29,73,300.0,2,3.4
1,0,6,0,73,400.0,2,3.4
1,0,25,3,37,500.0,2,2.8
0,1,1212,29,24,1200.0,2,4.2
1,0,115,0,24,550.0,2,3.7
1,0,952,29,24,400.0,2,4.1
0,1,49,29,24,900.0,2,3.9
0,0,915,29,24,600.0,2,3.8
1,0,135,0,24,500.0,2,3.7
0,1,466,29,24,700.0,2,4.1
